"Column_1","Column_2","Column_3"
2.6243457858913247E-4,"2022-09-27 11:19:44","2022-09-27 11:19:44"
2.6243457858913247E-4,"2022-09-27 11:19:59","2022-09-27 11:19:59"
2.6244259064338597E-4,"2022-09-27 11:20:14","2022-09-27 11:20:14"
2.6244259064338597E-4,"2022-09-27 11:20:29","2022-09-27 11:20:29"
2.6244259064338597E-4,"2022-09-27 11:20:44","2022-09-27 11:20:44"
5.25104830358997E-4,"2022-09-27 11:21:14","2022-09-27 11:21:14"
7.876816404499538E-4,"2022-09-27 11:21:59","2022-09-27 11:21:59"
8.226642342290955E-4,"2022-09-27 11:22:46","2022-09-27 11:22:46"
5.42608324704297E-4,"2022-09-27 11:23:17","2022-09-27 11:23:17"
2.625685190099384E-4,"2022-09-27 11:23:32","2022-09-27 11:23:32"
8.05210124963811E-4,"2022-09-27 11:24:18","2022-09-27 11:24:18"
5.251206153017053E-4,"2022-09-27 11:24:48","2022-09-27 11:24:48"
5.251206153017053E-4,"2022-09-27 11:25:18","2022-09-27 11:25:18"
2.6255225573563275E-4,"2022-09-27 11:25:33","2022-09-27 11:25:33"
5.426246358117623E-4,"2022-09-27 11:26:04","2022-09-27 11:26:04"
0.0013149771175695862,"2022-09-27 11:27:19","2022-09-27 11:27:19"
5.259684863359403E-4,"2022-09-27 11:27:49","2022-09-27 11:27:49"
2.6298424316797015E-4,"2022-09-27 11:28:04","2022-09-27 11:28:04"
2.8044951240694603E-4,"2022-09-27 11:28:20","2022-09-27 11:28:20"
2.6293259822745906E-4,"2022-09-27 11:28:35","2022-09-27 11:28:35"
5.258487601344868E-4,"2022-09-27 11:29:05","2022-09-27 11:29:05"
0.0018405857623610645,"2022-09-27 11:30:50","2022-09-27 11:30:50"
7.888224695833133E-4,"2022-09-27 11:31:35","2022-09-27 11:31:35"
5.284526007373458E-4,"2022-09-27 11:32:05","2022-09-27 11:32:05"
2.642182825652411E-4,"2022-09-27 11:32:20","2022-09-27 11:32:20"
5.460330087973732E-4,"2022-09-27 11:32:51","2022-09-27 11:32:51"
5.286660074760713E-4,"2022-09-27 11:33:21","2022-09-27 11:33:21"
2.6432432746234015E-4,"2022-09-27 11:33:36","2022-09-27 11:33:36"
7.961487652465439E-4,"2022-09-27 11:34:21","2022-09-27 11:34:21"
2.65382921748848E-4,"2022-09-27 11:34:36","2022-09-27 11:34:36"
2.830621578137045E-4,"2022-09-27 11:34:52","2022-09-27 11:34:52"
2.6539563301931587E-4,"2022-09-27 11:35:07","2022-09-27 11:35:07"
5.307750666642201E-4,"2022-09-27 11:35:37","2022-09-27 11:35:37"
2.653996821306101E-4,"2022-09-27 11:35:52","2022-09-27 11:35:52"
5.307831154681101E-4,"2022-09-27 11:36:22","2022-09-27 11:36:22"
0.0013623433297014825,"2022-09-27 11:37:39","2022-09-27 11:37:39"
0.0010611222974022498,"2022-09-27 11:38:39","2022-09-27 11:38:39"
0.0010964930406489916,"2022-09-27 11:39:41","2022-09-27 11:39:41"
5.305611487011249E-4,"2022-09-27 11:40:11","2022-09-27 11:40:11"
0.0010611222974022498,"2022-09-27 11:41:11","2022-09-27 11:41:11"
7.957092247075251E-4,"2022-09-27 11:41:56","2022-09-27 11:41:56"
2.6528057435056245E-4,"2022-09-27 11:42:11","2022-09-27 11:42:11"
5.305116723678138E-4,"2022-09-27 11:42:41","2022-09-27 11:42:41"
2.652558361839069E-4,"2022-09-27 11:42:56","2022-09-27 11:42:56"
5.305116723678138E-4,"2022-09-27 11:43:26","2022-09-27 11:43:26"
2.65246521735011E-4,"2022-09-27 11:43:41","2022-09-27 11:43:41"
5.305116723678138E-4,"2022-09-27 11:44:11","2022-09-27 11:44:11"
2.652558361839069E-4,"2022-09-27 11:44:26","2022-09-27 11:44:26"
5.305116723678138E-4,"2022-09-27 11:44:56","2022-09-27 11:44:56"
2.652237202252922E-4,"2022-09-27 11:45:11","2022-09-27 11:45:11"
2.652324556416418E-4,"2022-09-27 11:45:26","2022-09-27 11:45:26"
2.652237202252922E-4,"2022-09-27 11:45:41","2022-09-27 11:45:41"
2.6520692445471014E-4,"2022-09-27 11:45:56","2022-09-27 11:45:56"
7.957210923212201E-4,"2022-09-27 11:46:41","2022-09-27 11:46:41"
5.481634191546183E-4,"2022-09-27 11:47:12","2022-09-27 11:47:12"
0.0016091248755829117,"2022-09-27 11:48:43","2022-09-27 11:48:43"
2.652403641070734E-4,"2022-09-27 11:48:58","2022-09-27 11:48:58"
2.6523222750128204E-4,"2022-09-27 11:49:13","2022-09-27 11:49:13"
2.652403641070734E-4,"2022-09-27 11:49:28","2022-09-27 11:49:28"
2.65232269822199E-4,"2022-09-27 11:49:43","2022-09-27 11:49:43"
5.304807282141468E-4,"2022-09-27 11:50:13","2022-09-27 11:50:13"
0.0013261987382866608,"2022-09-27 11:51:28","2022-09-27 11:51:28"
2.6523974765733216E-4,"2022-09-27 11:51:43","2022-09-27 11:51:43"
2.6523974765733216E-4,"2022-09-27 11:51:58","2022-09-27 11:51:58"
