"Column_1","Column_2","Column_3"
"0x03aed83c93605e7a47c7751736c583ef91e26905",4.056537474783615E-5,"2022-09-27 11:10:53"
"0xe561052a023b3653eb1917946255b05053382cad",4.858636015326618E-5,"2022-09-27 12:14:17"
"0x2f1008585a62039cd46321c9e355102b669f757f",-3.959437067769163E-5,"2022-09-27 10:56:33"
"0x69715b5f9fcf662fb6a0a31f1d31e29bcf05ee94",1.1459913632049434E-4,"2022-09-27 10:57:03"
"0x89467f8500ed94ec1fe77269fe163f6947dce81b",5.74357628135421E-5,"2022-09-27 11:19:59"
"0xab5f5f437b7dd26e2117bc116311d269034a6a61",-5.8321587495243825E-5,"2022-09-27 11:21:59"
"0xc469f3e6a9351ce0b935b5c6d7bd97a2077b4ec3",3.166544738259117E-4,"2022-09-27 11:41:56"
"0x017592bb4c697fdcf2686ddd7103be7343fd914b",6.390594837875429E-5,"2022-09-27 12:15:32"
"0x3d9498a5f08f66fc2b528a22223a2f161af1909b",5.74930682872136E-5,"2022-09-27 12:28:41"
"0x9b3e54ca6234de869b9bc385df6f8cb104d28080",3.630227426952615E-4,"2022-09-27 11:52:59"
"0x20f605cb19116916905b528dea5ee9747da92965",-1.2126918233513612E-4,"2022-09-27 11:12:56"
"0x95d37243942e34c0280210decf22d6b5285c709d",7.66345509807745E-5,"2022-09-27 11:19:29"
"0xe3933a68c04a685a6088b207e226482f23d13ca0",1.0868705868815347E-4,"2022-09-27 11:28:20"
"0xde8207fecfccb0eb6ac1f40ee5d6d0cc2d9a723d",1.181382483383986E-4,"2022-09-27 11:35:37"
"0xf7f3c1e696a1080daeb1d50e38ebbceeb06d0805",7.885528005447918E-5,"2022-09-27 12:05:25"
"0x2fe150f6fcf11c80e8598e270c2b7682899b1344",-0.0014554232682741032,"2022-09-27 11:54:30"
"0x1598c1f14d4563d0f2a27d9c125e43e73bac3e55",-9.872260440871235E-5,"2022-09-27 12:22:54"
"0xc51fc2a9f96eac8ed4ab950e6a21b59d034415cf",1.0613625708100257E-4,"2022-09-27 11:33:36"
"0xd50e707af65d3bbd3650f6a3632904af9a485de4",1.166474777881911E-4,"2022-09-27 12:06:10"
"0xefbee49244701f596e49fb649b46a8853f085020",1.5749029529104065E-4,"2022-09-27 10:58:03"
"0xf0ae4e2488ec9e121c649b53ddf9128d23ef6cfc",1.2696690483517942E-4,"2022-09-27 12:16:32"
"0xb5e9b7b190aded1cb6b4990e038231b5334814e8",1.2627889667738703E-4,"2022-09-27 11:34:52"
"0x86e6034c0eb6ec8d323c709c345b36219f3d3261",1.4572479996967374E-4,"2022-09-27 11:51:58"
"0x1598c1f14d4563d0f2a27d9c125e43e73bac3e55",-1.9398197882806808E-4,"2022-09-27 11:54:15"
"0x5f3582b06b6697fd64e791ab7ace882fe66bc835",0.0010796770418886059,"2022-09-27 12:28:41"
"0xa59214122184e775c7ec832ef00b1817c257ce89",2.1380710013947638E-4,"2022-09-27 11:34:52"
"0xcee6663d36a541e10fbd6a69c18d27be63b7bf88",-2.3389970953071067E-4,"2022-09-27 11:12:11"
"0x2a2b7015c8b308aa45cb4d6a5fee46770d92ce1a",-0.007928186662852901,"2022-09-27 11:04:04"
"0xf6e28e1a9e75a82025ec1c76dab702b47ee499e0",8.868493223931688E-4,"2022-09-27 11:45:56"
"0x42582ef5ac9797c7970df3a579de392f83217c33",3.456595012467054E-4,"2022-09-27 12:28:56"
"0x9484b99a8e20eca1b0dafacb08cc337ccf908d5d",3.5077876898126896E-4,"2022-09-27 11:50:13"
"0x2b002fb9e7fe147e284c951f82d2569959b5aae4",4.3119335498589996E-4,"2022-09-27 12:11:46"
"0x2a2b7015c8b308aa45cb4d6a5fee46770d92ce1a",-0.022133267272657353,"2022-09-27 11:18:14"
"0x2a2b7015c8b308aa45cb4d6a5fee46770d92ce1a",0.022163581939863012,"2022-09-27 11:11:09"
"0xe7fe7958cbecf15bae78b1f5be661f7796c4f9bb",0.002635146539260458,"2022-09-27 12:08:26"
"0xee03a69a2c787d9a560172176524b4409723ccb4",7.553740439789587E-6,"2022-09-27 12:16:02"
"0x7d93e921bf581b8d7b9c68fcb220be9666cef673",0.0015517505160204928,"2022-09-27 12:14:32"
"0xf6f68416bde3870b7e4a55fd6fb97cc2e4df10f0",-0.017834809644455163,"2022-09-27 11:37:39"
"0xf25d83d38d8760303194ae76b112bcf17c46c7d0",-0.004261002923690544,"2022-09-27 11:35:52"
