timeStamp,from,input,unixtime
2022-09-27 10:30:29,0x7045ba1a3dab1da17bda91b46e121fbb4a5f054b,0.2041425709148405,1664267429
2022-09-27 10:30:59,0x990fa45189598ba3b4eba2b6fee2c1ab65f2f678,-0.07953544934745141,1664267459
2022-09-27 10:36:59,0x85893cc28f86c3138e1e3f888b16466e8accafc6,-1.97103304473775,1664267819
2022-09-27 10:37:44,0x4f8d777245ba00dfb7492e81866071eeac4d45a9,0.07302800349175084,1664267864
2022-09-27 10:40:44,0xf25d83d38d8760303194ae76b112bcf17c46c7d0,-0.07320372022755775,1664268044
2022-09-27 10:42:44,0x374cb27a8753520bb153906a0a34cc823cea3c3e,0.07465329884592523,1664268164
2022-09-27 10:43:45,0xaf10938052e4cb71dcd7c0ece0294c42139c93d8,0.1010226601597712,1664268225
2022-09-27 10:46:30,0xb4dc4c7460c58e7652cd615675a1f707ebb67e9a,-0.2440042855719716,1664268390
2022-09-27 10:49:15,0xabc7ce7ad9f239543c10b85375a04b3a7012ef88,-0.09713717323054925,1664268555
2022-09-27 10:50:00,0xee0922a6b0768e32fa66a8aa51e8c0f085a2ed4c,100.0,1664268600
2022-09-27 10:56:02,0x2f1008585a62039cd46321c9e355102b669f757f,-0.07286941031862082,1664268962
2022-09-27 10:56:18,0x69715b5f9fcf662fb6a0a31f1d31e29bcf05ee94,0.1455340798143817,1664268978
2022-09-27 10:56:33,0xefbee49244701f596e49fb649b46a8853f085020,0.1,1664268993
2022-09-27 10:59:34,0xa92a40457e419c5ec245a646da09112cdcc6cfb6,-0.07258049122040976,1664269174
2022-09-27 10:59:34,0x7ac694007f853cfc1b549b150e8c2245d086b889,-0.07403210104481794,1664269174
2022-09-27 11:00:49,0x2a2b7015c8b308aa45cb4d6a5fee46770d92ce1a,-2.316464566867975,1664269249
2022-09-27 11:05:19,0x2a2b7015c8b308aa45cb4d6a5fee46770d92ce1a,3.623559303874683,1664269519
2022-09-27 11:09:07,0xcee6663d36a541e10fbd6a69c18d27be63b7bf88,-0.07272208894674952,1664269747
2022-09-27 11:10:23,0x03aed83c93605e7a47c7751736c583ef91e26905,0.0773970462236444,1664269823
2022-09-27 11:11:56,0x20f605cb19116916905b528dea5ee9747da92965,-0.1154185373785474,1664269916
2022-09-27 11:12:26,0x2a2b7015c8b308aa45cb4d6a5fee46770d92ce1a,-3.629513754042371,1664269946
2022-09-27 11:13:56,0x07245b960068ea1f61aa8c8799bd11986402af40,0.0733161778316559,1664270036
2022-09-27 11:15:27,0xc91e6ec07666178b1c1d761848dc5039029ae872,0.07686112232711775,1664270127
2022-09-27 11:17:14,0x07245b960068ea1f61aa8c8799bd11986402af40,0.0733161778316559,1664270234
2022-09-27 11:18:29,0x95d37243942e34c0280210decf22d6b5285c709d,0.07300403964880825,1664270309
2022-09-27 11:19:14,0x89467f8500ed94ec1fe77269fe163f6947dce81b,0.07295322645625166,1664270354
2022-09-27 11:20:44,0xf6f68416bde3870b7e4a55fd6fb97cc2e4df10f0,-1.0,1664270444
2022-09-27 11:21:14,0xab5f5f437b7dd26e2117bc116311d269034a6a61,-0.07404208058246436,1664270474
2022-09-27 11:24:18,0xee03a69a2c787d9a560172176524b4409723ccb4,0.07476798333327284,1664270658
2022-09-27 11:25:18,0x1213a46dd9ad97338385c462a133dec6786cb685,0.0733161778316559,1664270718
2022-09-27 11:27:19,0xe3933a68c04a685a6088b207e226482f23d13ca0,0.1016334681457298,1664270839
2022-09-27 11:28:04,0x405ce2d22faff3a0420568c84cc660548070ce52,0.571105024853989,1664270884
2022-09-27 11:28:35,0xee03a69a2c787d9a560172176524b4409723ccb4,0.07470610734633155,1664270915
2022-09-27 11:32:05,0xa59214122184e775c7ec832ef00b1817c257ce89,0.07253020130711801,1664271125
2022-09-27 11:32:20,0xc51fc2a9f96eac8ed4ab950e6a21b59d034415cf,0.07926393335612819,1664271140
2022-09-27 11:32:51,0xb881e857e664800309587b9db988cf012560efce,-1.117048137935076,1664271171
2022-09-27 11:33:21,0xb5e9b7b190aded1cb6b4990e038231b5334814e8,0.0784868359702838,1664271201
2022-09-27 11:34:36,0xde8207fecfccb0eb6ac1f40ee5d6d0cc2d9a723d,0.109465021859468,1664271276
2022-09-27 11:34:52,0x464210fcc4c2a660dd21a18041badee10e8a260c,-0.07298108014878313,1664271292
2022-09-27 11:41:11,0xc469f3e6a9351ce0b935b5c6d7bd97a2077b4ec3,0.3979524982107228,1664271671
2022-09-27 11:42:11,0xf6e28e1a9e75a82025ec1c76dab702b47ee499e0,0.2228997339698461,1664271731
2022-09-27 11:43:26,0xfe57e89e484d5a209f247b32811d46cfb9864940,0.08392651767119455,1664271806
2022-09-27 11:44:56,0x10dbc99c90234e4447f0366e8368d688f622475a,0.2893762796197105,1664271896
2022-09-27 11:45:11,0x6836da8b7d807506fb111343005e0fab401efed7,-0.07870922722565445,1664271911
2022-09-27 11:45:41,0x9484b99a8e20eca1b0dafacb08cc337ccf908d5d,0.07293240320909267,1664271941
2022-09-27 11:45:41,0x1a4b4fef9480134661678143d1c7b759cbee8ed7,0.0784035,1664271941
2022-09-27 11:48:58,0x6fcccb3469b18ceeb0e3fd5537ae6768c3183b37,0.07331372981523976,1664272138
2022-09-27 11:49:28,0x81c58302ef10f692b05197cd4622d3037c345a03,0.07293240320909267,1664272168
2022-09-27 11:50:13,0x86e6034c0eb6ec8d323c709c345b36219f3d3261,0.0784868359702838,1664272213
2022-09-27 11:52:13,0x9b3e54ca6234de869b9bc385df6f8cb104d28080,0.4476292510831615,1664272333
2022-09-27 11:52:13,0x1598c1f14d4563d0f2a27d9c125e43e73bac3e55,-0.0901560928173424,1664272333
2022-09-27 11:53:15,0x2fe150f6fcf11c80e8598e270c2b7682899b1344,-1.1,1664272395
2022-09-27 11:57:31,0x805b066bad79cebfd31461fe42ab016de6b2b610,-0.2373870287411353,1664272651
2022-09-27 11:59:31,0xe6ffd6af79cc225b0f6d0fe584968ab4b395ecde,0.09791427061639366,1664272771
2022-09-27 12:01:34,0xe7fe7958cbecf15bae78b1f5be661f7796c4f9bb,0.3607470294440654,1664272894
2022-09-27 12:04:24,0x7d93e921bf581b8d7b9c68fcb220be9666cef673,0.1442002653284882,1664273064
2022-09-27 12:04:24,0xf7f3c1e696a1080daeb1d50e38ebbceeb06d0805,0.07287131410366345,1664273064
2022-09-27 12:04:54,0xd50e707af65d3bbd3650f6a3632904af9a485de4,0.08652015919709292,1664273094
2022-09-27 12:06:10,0xee03a69a2c787d9a560172176524b4409723ccb4,0.000721001326642441,1664273170
2022-09-27 12:06:40,0x6c7e0706ef19504793f2f430e0b013a4a5b854a3,0.07282113399088654,1664273200
2022-09-27 12:07:10,0x2b002fb9e7fe147e284c951f82d2569959b5aae4,0.08834820513646331,1664273230
2022-09-27 12:11:28,0x300c8115f3bbcba6b11ea660bb6b8ad9b50e5095,0.2195045781351691,1664273488
2022-09-27 12:11:46,0x7f69eec4a308381e9d1a8a030c0d19b0bfe5ce16,0.07294104052921975,1664273506
2022-09-27 12:13:47,0xe561052a023b3653eb1917946255b05053382cad,0.09158151101313076,1664273627
2022-09-27 12:14:47,0x017592bb4c697fdcf2686ddd7103be7343fd914b,0.08008113270834909,1664273687
2022-09-27 12:15:02,0xf0ae4e2488ec9e121c649b53ddf9128d23ef6cfc,0.07944073721004132,1664273702
2022-09-27 12:15:17,0xb0e939b1feda50b1c5502d5ee4fa115c5efb0fa7,0.08548071244288334,1664273717
2022-09-27 12:21:39,0x1598c1f14d4563d0f2a27d9c125e43e73bac3e55,-0.0743467590587556,1664274099
2022-09-27 12:25:09,0x42582ef5ac9797c7970df3a579de392f83217c33,0.08600212676225368,1664274309
2022-09-27 12:26:09,0x5f3582b06b6697fd64e791ab7ace882fe66bc835,0.4012942066139041,1664274369
2022-09-27 12:27:56,0x3d9498a5f08f66fc2b528a22223a2f161af1909b,0.07218131947451999,1664274476
2022-09-27 12:28:11,0x78fb8b2fd28c1f34cc6bc15813cacccc5d8c5454,0.0729031326692652,1664274491
2022-09-27 12:28:26,0xa8c1d7de150529942b35c11f2a8319fe957bafc2,-0.07288260820240434,1664274506
2022-09-27 12:29:42,0xbc4b13f646dad875ec4fb581ca899e6a3e812679,-0.0727755722487509,1664274582
