DateHuman,price,dateUnix
2022-09-27 10:32:40,1383.0311,1664267560
2022-09-27 10:32:41,1383.0311,1664267561
2022-09-27 10:32:42,1383.0311,1664267562
2022-09-27 10:32:43,1383.0311,1664267563
2022-09-27 10:32:44,1383.0311,1664267564
2022-09-27 10:32:45,1383.0311,1664267565
2022-09-27 10:32:46,1383.0311,1664267566
2022-09-27 10:32:47,1383.0311,1664267567
2022-09-27 10:32:48,1383.0311,1664267568
2022-09-27 10:32:49,1383.0311,1664267569
2022-09-27 10:32:50,1383.0311,1664267570
2022-09-27 10:32:51,1383.0311,1664267571
2022-09-27 10:32:52,1383.0311,1664267572
2022-09-27 10:32:53,1383.0311,1664267573
2022-09-27 10:32:54,1383.0311,1664267574
2022-09-27 10:32:55,1383.0311,1664267575
2022-09-27 10:32:56,1383.0311,1664267576
2022-09-27 10:32:57,1383.0311,1664267577
2022-09-27 10:32:58,1383.0311,1664267578
2022-09-27 10:32:59,1383.0311,1664267579
2022-09-27 10:33:00,1383.0311,1664267580
2022-09-27 10:33:01,1383.0311,1664267581
2022-09-27 10:33:02,1383.0311,1664267582
2022-09-27 10:33:03,1383.0311,1664267583
2022-09-27 10:33:04,1383.0311,1664267584
2022-09-27 10:33:05,1383.0311,1664267585
2022-09-27 10:33:06,1383.0311,1664267586
2022-09-27 10:33:07,1383.0311,1664267587
2022-09-27 10:33:08,1383.0311,1664267588
2022-09-27 10:33:09,1383.0311,1664267589
2022-09-27 10:33:10,1383.0311,1664267590
2022-09-27 10:33:11,1383.0311,1664267591
2022-09-27 10:33:12,1383.0311,1664267592
2022-09-27 10:33:13,1383.0311,1664267593
2022-09-27 10:33:14,1383.0311,1664267594
2022-09-27 10:33:15,1383.0311,1664267595
2022-09-27 10:33:16,1383.0311,1664267596
2022-09-27 10:33:17,1383.0311,1664267597
2022-09-27 10:33:18,1383.0311,1664267598
2022-09-27 10:33:19,1383.0311,1664267599
2022-09-27 10:33:20,1383.0311,1664267600
2022-09-27 10:33:21,1383.0311,1664267601
2022-09-27 10:33:22,1383.0311,1664267602
2022-09-27 10:33:23,1383.0311,1664267603
2022-09-27 10:33:24,1383.0311,1664267604
2022-09-27 10:33:25,1383.0311,1664267605
2022-09-27 10:33:26,1383.0311,1664267606
2022-09-27 10:33:27,1383.0311,1664267607
2022-09-27 10:33:28,1383.0311,1664267608
2022-09-27 10:33:29,1383.0311,1664267609
2022-09-27 10:33:30,1383.0311,1664267610
2022-09-27 10:33:31,1383.0311,1664267611
2022-09-27 10:33:32,1383.0311,1664267612
2022-09-27 10:33:33,1383.0311,1664267613
2022-09-27 10:33:34,1383.0311,1664267614
2022-09-27 10:33:35,1383.0311,1664267615
2022-09-27 10:33:36,1383.0311,1664267616
2022-09-27 10:33:37,1383.0311,1664267617
2022-09-27 10:33:38,1383.0311,1664267618
2022-09-27 10:33:39,1383.0311,1664267619
2022-09-27 10:33:40,1383.0311,1664267620
2022-09-27 10:33:41,1383.0311,1664267621
2022-09-27 10:33:42,1383.0311,1664267622
2022-09-27 10:33:43,1383.0311,1664267623
2022-09-27 10:33:44,1383.0311,1664267624
2022-09-27 10:33:45,1383.0311,1664267625
2022-09-27 10:33:46,1383.0311,1664267626
2022-09-27 10:33:47,1383.0311,1664267627
2022-09-27 10:33:48,1383.0311,1664267628
2022-09-27 10:33:49,1383.0311,1664267629
2022-09-27 10:33:50,1383.0311,1664267630
2022-09-27 10:33:51,1383.0311,1664267631
2022-09-27 10:33:52,1383.0311,1664267632
2022-09-27 10:33:53,1383.0311,1664267633
2022-09-27 10:33:54,1383.0311,1664267634
2022-09-27 10:33:55,1383.0311,1664267635
2022-09-27 10:33:56,1383.0311,1664267636
2022-09-27 10:33:57,1383.0311,1664267637
2022-09-27 10:33:58,1383.0311,1664267638
2022-09-27 10:33:59,1383.0311,1664267639
2022-09-27 10:34:00,1383.0311,1664267640
2022-09-27 10:34:01,1383.0311,1664267641
2022-09-27 10:34:02,1383.0311,1664267642
2022-09-27 10:34:03,1383.0311,1664267643
2022-09-27 10:34:04,1383.0311,1664267644
2022-09-27 10:34:05,1383.0311,1664267645
2022-09-27 10:34:06,1383.0311,1664267646
2022-09-27 10:34:07,1383.0311,1664267647
2022-09-27 10:34:08,1383.0311,1664267648
2022-09-27 10:34:09,1383.0311,1664267649
2022-09-27 10:34:10,1383.0311,1664267650
2022-09-27 10:34:11,1383.0311,1664267651
2022-09-27 10:34:12,1383.0311,1664267652
2022-09-27 10:34:13,1383.0311,1664267653
2022-09-27 10:34:14,1383.0311,1664267654
2022-09-27 10:34:15,1383.0311,1664267655
2022-09-27 10:34:16,1383.0311,1664267656
2022-09-27 10:34:17,1383.0311,1664267657
2022-09-27 10:34:18,1383.0311,1664267658
2022-09-27 10:34:19,1383.0311,1664267659
2022-09-27 10:34:20,1383.0311,1664267660
2022-09-27 10:34:21,1383.0311,1664267661
2022-09-27 10:34:22,1383.0311,1664267662
2022-09-27 10:34:23,1383.0311,1664267663
2022-09-27 10:34:24,1383.0311,1664267664
2022-09-27 10:34:25,1383.0311,1664267665
2022-09-27 10:34:26,1383.0311,1664267666
2022-09-27 10:34:27,1383.0311,1664267667
2022-09-27 10:34:28,1383.0311,1664267668
2022-09-27 10:34:29,1383.0311,1664267669
2022-09-27 10:34:30,1383.0311,1664267670
2022-09-27 10:34:31,1383.0311,1664267671
2022-09-27 10:34:32,1383.0311,1664267672
2022-09-27 10:34:33,1383.0311,1664267673
2022-09-27 10:34:34,1383.0311,1664267674
2022-09-27 10:34:35,1383.0311,1664267675
2022-09-27 10:34:36,1383.0311,1664267676
2022-09-27 10:34:37,1383.0311,1664267677
2022-09-27 10:34:38,1383.0311,1664267678
2022-09-27 10:34:39,1383.0311,1664267679
2022-09-27 10:34:40,1383.0311,1664267680
2022-09-27 10:34:41,1383.0311,1664267681
2022-09-27 10:34:42,1383.0311,1664267682
2022-09-27 10:34:43,1383.0311,1664267683
2022-09-27 10:34:44,1383.0311,1664267684
2022-09-27 10:34:45,1383.0311,1664267685
2022-09-27 10:34:46,1383.0311,1664267686
2022-09-27 10:34:47,1383.0311,1664267687
2022-09-27 10:34:48,1383.0311,1664267688
2022-09-27 10:34:49,1383.0311,1664267689
2022-09-27 10:34:50,1383.0311,1664267690
2022-09-27 10:34:51,1383.0311,1664267691
2022-09-27 10:34:52,1383.0311,1664267692
2022-09-27 10:34:53,1383.0311,1664267693
2022-09-27 10:34:54,1383.0311,1664267694
2022-09-27 10:34:55,1383.0311,1664267695
2022-09-27 10:34:56,1383.0311,1664267696
2022-09-27 10:34:57,1383.0311,1664267697
2022-09-27 10:34:58,1383.0311,1664267698
2022-09-27 10:34:59,1383.0311,1664267699
2022-09-27 10:35:00,1383.0311,1664267700
2022-09-27 10:35:01,1383.0311,1664267701
2022-09-27 10:35:02,1383.0311,1664267702
2022-09-27 10:35:03,1383.0311,1664267703
2022-09-27 10:35:04,1383.0311,1664267704
2022-09-27 10:35:05,1383.0311,1664267705
2022-09-27 10:35:06,1383.0311,1664267706
2022-09-27 10:35:07,1383.0311,1664267707
2022-09-27 10:35:08,1383.0311,1664267708
2022-09-27 10:35:09,1383.0311,1664267709
2022-09-27 10:35:10,1383.0311,1664267710
2022-09-27 10:35:11,1383.0311,1664267711
2022-09-27 10:35:12,1383.0311,1664267712
2022-09-27 10:35:13,1383.0311,1664267713
2022-09-27 10:35:14,1383.0311,1664267714
2022-09-27 10:35:15,1383.0311,1664267715
2022-09-27 10:35:16,1383.0311,1664267716
2022-09-27 10:35:17,1383.0311,1664267717
2022-09-27 10:35:18,1383.0311,1664267718
2022-09-27 10:35:19,1383.0311,1664267719
2022-09-27 10:35:20,1383.0311,1664267720
2022-09-27 10:35:21,1383.0311,1664267721
2022-09-27 10:35:22,1383.0311,1664267722
2022-09-27 10:35:23,1383.0311,1664267723
2022-09-27 10:35:24,1383.0311,1664267724
2022-09-27 10:35:25,1383.0311,1664267725
2022-09-27 10:35:26,1383.0311,1664267726
2022-09-27 10:35:27,1383.0311,1664267727
2022-09-27 10:35:28,1383.0311,1664267728
2022-09-27 10:35:29,1383.0311,1664267729
2022-09-27 10:35:30,1383.0311,1664267730
2022-09-27 10:35:31,1383.0311,1664267731
2022-09-27 10:35:32,1383.0311,1664267732
2022-09-27 10:35:33,1383.0311,1664267733
2022-09-27 10:35:34,1383.0311,1664267734
2022-09-27 10:35:35,1383.0311,1664267735
2022-09-27 10:35:36,1383.0311,1664267736
2022-09-27 10:35:37,1383.0311,1664267737
2022-09-27 10:35:38,1383.0311,1664267738
2022-09-27 10:35:39,1383.0311,1664267739
2022-09-27 10:35:40,1383.0311,1664267740
2022-09-27 10:35:41,1383.0311,1664267741
2022-09-27 10:35:42,1383.0311,1664267742
2022-09-27 10:35:43,1383.0311,1664267743
2022-09-27 10:35:44,1383.0311,1664267744
2022-09-27 10:35:45,1383.0311,1664267745
2022-09-27 10:35:46,1383.0311,1664267746
2022-09-27 10:35:47,1383.0311,1664267747
2022-09-27 10:35:48,1383.0311,1664267748
2022-09-27 10:35:49,1383.0311,1664267749
2022-09-27 10:35:50,1383.0311,1664267750
2022-09-27 10:35:51,1383.0311,1664267751
2022-09-27 10:35:52,1383.0311,1664267752
2022-09-27 10:35:53,1383.0311,1664267753
2022-09-27 10:35:54,1383.0311,1664267754
2022-09-27 10:35:55,1383.0311,1664267755
2022-09-27 10:35:56,1383.0311,1664267756
2022-09-27 10:35:57,1383.0311,1664267757
2022-09-27 10:35:58,1383.0311,1664267758
2022-09-27 10:35:59,1383.0311,1664267759
2022-09-27 10:36:00,1383.0311,1664267760
2022-09-27 10:36:01,1383.0311,1664267761
2022-09-27 10:36:02,1383.0311,1664267762
2022-09-27 10:36:03,1383.0311,1664267763
2022-09-27 10:36:04,1383.0311,1664267764
2022-09-27 10:36:05,1383.0311,1664267765
2022-09-27 10:36:06,1383.0311,1664267766
2022-09-27 10:36:07,1383.0311,1664267767
2022-09-27 10:36:08,1383.0311,1664267768
2022-09-27 10:36:09,1383.0311,1664267769
2022-09-27 10:36:10,1383.0311,1664267770
2022-09-27 10:36:11,1383.0311,1664267771
2022-09-27 10:36:12,1383.0311,1664267772
2022-09-27 10:36:13,1383.0311,1664267773
2022-09-27 10:36:14,1383.0311,1664267774
2022-09-27 10:36:15,1383.0311,1664267775
2022-09-27 10:36:16,1383.0311,1664267776
2022-09-27 10:36:17,1383.0311,1664267777
2022-09-27 10:36:18,1383.0311,1664267778
2022-09-27 10:36:19,1383.0311,1664267779
2022-09-27 10:36:20,1383.0311,1664267780
2022-09-27 10:36:21,1383.0311,1664267781
2022-09-27 10:36:22,1383.0311,1664267782
2022-09-27 10:36:23,1383.0311,1664267783
2022-09-27 10:36:24,1383.0311,1664267784
2022-09-27 10:36:25,1383.0311,1664267785
2022-09-27 10:36:26,1383.0311,1664267786
2022-09-27 10:36:27,1383.0311,1664267787
2022-09-27 10:36:28,1383.0311,1664267788
2022-09-27 10:36:29,1383.0311,1664267789
2022-09-27 10:36:30,1383.0311,1664267790
2022-09-27 10:36:31,1383.0311,1664267791
2022-09-27 10:36:32,1383.0311,1664267792
2022-09-27 10:36:33,1383.0311,1664267793
2022-09-27 10:36:34,1383.0311,1664267794
2022-09-27 10:36:35,1383.0311,1664267795
2022-09-27 10:36:36,1383.0311,1664267796
2022-09-27 10:36:37,1383.0311,1664267797
2022-09-27 10:36:38,1383.0311,1664267798
2022-09-27 10:36:39,1383.0311,1664267799
2022-09-27 10:36:40,1383.0311,1664267800
2022-09-27 10:36:41,1383.0311,1664267801
2022-09-27 10:36:42,1383.0311,1664267802
2022-09-27 10:36:43,1383.0311,1664267803
2022-09-27 10:36:44,1383.0311,1664267804
2022-09-27 10:36:45,1383.0311,1664267805
2022-09-27 10:36:46,1383.0311,1664267806
2022-09-27 10:36:47,1383.0311,1664267807
2022-09-27 10:36:48,1383.0311,1664267808
2022-09-27 10:36:49,1383.0311,1664267809
2022-09-27 10:36:50,1383.0311,1664267810
2022-09-27 10:36:51,1383.0311,1664267811
2022-09-27 10:36:52,1383.0311,1664267812
2022-09-27 10:36:53,1383.0311,1664267813
2022-09-27 10:36:54,1383.0311,1664267814
2022-09-27 10:36:55,1383.0311,1664267815
2022-09-27 10:36:56,1383.0311,1664267816
2022-09-27 10:36:57,1383.0311,1664267817
2022-09-27 10:36:58,1383.0311,1664267818
2022-09-27 10:36:59,1383.0311,1664267819
2022-09-27 10:37:00,1383.0311,1664267820
2022-09-27 10:37:01,1383.0311,1664267821
2022-09-27 10:37:02,1383.0311,1664267822
2022-09-27 10:37:03,1383.0311,1664267823
2022-09-27 10:37:04,1383.0311,1664267824
2022-09-27 10:37:05,1383.0311,1664267825
2022-09-27 10:37:06,1383.0311,1664267826
2022-09-27 10:37:07,1383.0311,1664267827
2022-09-27 10:37:08,1383.0311,1664267828
2022-09-27 10:37:09,1383.0311,1664267829
2022-09-27 10:37:10,1383.0311,1664267830
2022-09-27 10:37:11,1383.0311,1664267831
2022-09-27 10:37:12,1383.0311,1664267832
2022-09-27 10:37:13,1383.0311,1664267833
2022-09-27 10:37:14,1383.0311,1664267834
2022-09-27 10:37:15,1383.0311,1664267835
2022-09-27 10:37:16,1383.0311,1664267836
2022-09-27 10:37:17,1383.0311,1664267837
2022-09-27 10:37:18,1383.0311,1664267838
2022-09-27 10:37:19,1383.0311,1664267839
2022-09-27 10:37:20,1383.0311,1664267840
2022-09-27 10:37:21,1383.0311,1664267841
2022-09-27 10:37:22,1383.0311,1664267842
2022-09-27 10:37:23,1383.0311,1664267843
2022-09-27 10:37:24,1383.0311,1664267844
2022-09-27 10:37:25,1383.0311,1664267845
2022-09-27 10:37:26,1383.0311,1664267846
2022-09-27 10:37:27,1383.0311,1664267847
2022-09-27 10:37:28,1383.0311,1664267848
2022-09-27 10:37:29,1383.0311,1664267849
2022-09-27 10:37:30,1383.0311,1664267850
2022-09-27 10:37:31,1383.0311,1664267851
2022-09-27 10:37:32,1383.0311,1664267852
2022-09-27 10:37:33,1383.0311,1664267853
2022-09-27 10:37:34,1383.0311,1664267854
2022-09-27 10:37:35,1383.0311,1664267855
2022-09-27 10:37:36,1383.0311,1664267856
2022-09-27 10:37:37,1383.0311,1664267857
2022-09-27 10:37:38,1383.0311,1664267858
2022-09-27 10:37:39,1383.0311,1664267859
2022-09-27 10:37:40,1383.0311,1664267860
2022-09-27 10:37:41,1383.0311,1664267861
2022-09-27 10:37:42,1383.0311,1664267862
2022-09-27 10:37:43,1383.0311,1664267863
2022-09-27 10:37:44,1379.7113,1664267864
2022-09-27 10:37:45,1379.7113,1664267865
2022-09-27 10:37:46,1379.7113,1664267866
2022-09-27 10:37:47,1379.7113,1664267867
2022-09-27 10:37:48,1379.7113,1664267868
2022-09-27 10:37:49,1379.7113,1664267869
2022-09-27 10:37:50,1379.7113,1664267870
2022-09-27 10:37:51,1379.7113,1664267871
2022-09-27 10:37:52,1379.7113,1664267872
2022-09-27 10:37:53,1379.7113,1664267873
2022-09-27 10:37:54,1379.7113,1664267874
2022-09-27 10:37:55,1379.7113,1664267875
2022-09-27 10:37:56,1379.7113,1664267876
2022-09-27 10:37:57,1379.7113,1664267877
2022-09-27 10:37:58,1379.7113,1664267878
2022-09-27 10:37:59,1379.7113,1664267879
2022-09-27 10:38:00,1379.7113,1664267880
2022-09-27 10:38:01,1379.7113,1664267881
2022-09-27 10:38:02,1379.7113,1664267882
2022-09-27 10:38:03,1379.7113,1664267883
2022-09-27 10:38:04,1379.7113,1664267884
2022-09-27 10:38:05,1379.7113,1664267885
2022-09-27 10:38:06,1379.7113,1664267886
2022-09-27 10:38:07,1379.7113,1664267887
2022-09-27 10:38:08,1379.7113,1664267888
2022-09-27 10:38:09,1379.7113,1664267889
2022-09-27 10:38:10,1379.7113,1664267890
2022-09-27 10:38:11,1379.7113,1664267891
2022-09-27 10:38:12,1379.7113,1664267892
2022-09-27 10:38:13,1379.7113,1664267893
2022-09-27 10:38:14,1379.7113,1664267894
2022-09-27 10:38:15,1379.7113,1664267895
2022-09-27 10:38:16,1379.7113,1664267896
2022-09-27 10:38:17,1379.7113,1664267897
2022-09-27 10:38:18,1379.7113,1664267898
2022-09-27 10:38:19,1379.7113,1664267899
2022-09-27 10:38:20,1379.7113,1664267900
2022-09-27 10:38:21,1379.7113,1664267901
2022-09-27 10:38:22,1379.7113,1664267902
2022-09-27 10:38:23,1379.7113,1664267903
2022-09-27 10:38:24,1379.7113,1664267904
2022-09-27 10:38:25,1379.7113,1664267905
2022-09-27 10:38:26,1379.7113,1664267906
2022-09-27 10:38:27,1379.7113,1664267907
2022-09-27 10:38:28,1379.7113,1664267908
2022-09-27 10:38:29,1379.7113,1664267909
2022-09-27 10:38:30,1379.7113,1664267910
2022-09-27 10:38:31,1379.7113,1664267911
2022-09-27 10:38:32,1379.7113,1664267912
2022-09-27 10:38:33,1379.7113,1664267913
2022-09-27 10:38:34,1379.7113,1664267914
2022-09-27 10:38:35,1379.7113,1664267915
2022-09-27 10:38:36,1379.7113,1664267916
2022-09-27 10:38:37,1379.7113,1664267917
2022-09-27 10:38:38,1379.7113,1664267918
2022-09-27 10:38:39,1379.7113,1664267919
2022-09-27 10:38:40,1379.7113,1664267920
2022-09-27 10:38:41,1379.7113,1664267921
2022-09-27 10:38:42,1379.7113,1664267922
2022-09-27 10:38:43,1379.7113,1664267923
2022-09-27 10:38:44,1379.7113,1664267924
2022-09-27 10:38:45,1379.7113,1664267925
2022-09-27 10:38:46,1379.7113,1664267926
2022-09-27 10:38:47,1379.7113,1664267927
2022-09-27 10:38:48,1379.7113,1664267928
2022-09-27 10:38:49,1379.7113,1664267929
2022-09-27 10:38:50,1379.7113,1664267930
2022-09-27 10:38:51,1379.7113,1664267931
2022-09-27 10:38:52,1379.7113,1664267932
2022-09-27 10:38:53,1379.7113,1664267933
2022-09-27 10:38:54,1379.7113,1664267934
2022-09-27 10:38:55,1379.7113,1664267935
2022-09-27 10:38:56,1379.7113,1664267936
2022-09-27 10:38:57,1379.7113,1664267937
2022-09-27 10:38:58,1379.7113,1664267938
2022-09-27 10:38:59,1379.7113,1664267939
2022-09-27 10:39:00,1379.7113,1664267940
2022-09-27 10:39:01,1379.7113,1664267941
2022-09-27 10:39:02,1379.7113,1664267942
2022-09-27 10:39:03,1379.7113,1664267943
2022-09-27 10:39:04,1379.7113,1664267944
2022-09-27 10:39:05,1379.7113,1664267945
2022-09-27 10:39:06,1379.7113,1664267946
2022-09-27 10:39:07,1379.7113,1664267947
2022-09-27 10:39:08,1379.7113,1664267948
2022-09-27 10:39:09,1379.7113,1664267949
2022-09-27 10:39:10,1379.7113,1664267950
2022-09-27 10:39:11,1379.7113,1664267951
2022-09-27 10:39:12,1379.7113,1664267952
2022-09-27 10:39:13,1379.7113,1664267953
2022-09-27 10:39:14,1379.7113,1664267954
2022-09-27 10:39:15,1379.7113,1664267955
2022-09-27 10:39:16,1379.7113,1664267956
2022-09-27 10:39:17,1379.7113,1664267957
2022-09-27 10:39:18,1379.7113,1664267958
2022-09-27 10:39:19,1379.7113,1664267959
2022-09-27 10:39:20,1379.7113,1664267960
2022-09-27 10:39:21,1379.7113,1664267961
2022-09-27 10:39:22,1379.7113,1664267962
2022-09-27 10:39:23,1379.7113,1664267963
2022-09-27 10:39:24,1379.7113,1664267964
2022-09-27 10:39:25,1379.7113,1664267965
2022-09-27 10:39:26,1379.7113,1664267966
2022-09-27 10:39:27,1379.7113,1664267967
2022-09-27 10:39:28,1379.7113,1664267968
2022-09-27 10:39:29,1379.7113,1664267969
2022-09-27 10:39:30,1379.7113,1664267970
2022-09-27 10:39:31,1379.7113,1664267971
2022-09-27 10:39:32,1379.7113,1664267972
2022-09-27 10:39:33,1379.7113,1664267973
2022-09-27 10:39:34,1379.7113,1664267974
2022-09-27 10:39:35,1379.7113,1664267975
2022-09-27 10:39:36,1379.7113,1664267976
2022-09-27 10:39:37,1379.7113,1664267977
2022-09-27 10:39:38,1379.7113,1664267978
2022-09-27 10:39:39,1379.7113,1664267979
2022-09-27 10:39:40,1379.7113,1664267980
2022-09-27 10:39:41,1379.7113,1664267981
2022-09-27 10:39:42,1379.7113,1664267982
2022-09-27 10:39:43,1379.7113,1664267983
2022-09-27 10:39:44,1379.7113,1664267984
2022-09-27 10:39:45,1379.7113,1664267985
2022-09-27 10:39:46,1379.7113,1664267986
2022-09-27 10:39:47,1379.7113,1664267987
2022-09-27 10:39:48,1379.7113,1664267988
2022-09-27 10:39:49,1379.7113,1664267989
2022-09-27 10:39:50,1379.7113,1664267990
2022-09-27 10:39:51,1379.7113,1664267991
2022-09-27 10:39:52,1379.7113,1664267992
2022-09-27 10:39:53,1379.7113,1664267993
2022-09-27 10:39:54,1379.7113,1664267994
2022-09-27 10:39:55,1379.7113,1664267995
2022-09-27 10:39:56,1379.7113,1664267996
2022-09-27 10:39:57,1379.7113,1664267997
2022-09-27 10:39:58,1379.7113,1664267998
2022-09-27 10:39:59,1379.7113,1664267999
2022-09-27 10:40:00,1379.7113,1664268000
2022-09-27 10:40:01,1379.7113,1664268001
2022-09-27 10:40:02,1379.7113,1664268002
2022-09-27 10:40:03,1379.7113,1664268003
2022-09-27 10:40:04,1379.7113,1664268004
2022-09-27 10:40:05,1379.7113,1664268005
2022-09-27 10:40:06,1379.7113,1664268006
2022-09-27 10:40:07,1379.7113,1664268007
2022-09-27 10:40:08,1379.7113,1664268008
2022-09-27 10:40:09,1379.7113,1664268009
2022-09-27 10:40:10,1379.7113,1664268010
