"Column_1","Column_2","Column_3"
"0xbc498fe238a15a2a6b709daf8937c067db4383f2",-2.325556701496026E-5,"2022-10-12 16:40:31"
"0xb2dd985116db690461fa28e03ba2a08a60af90a1",-1.8725453156105604E-5,"2022-10-12 16:51:01"
"0x9d4de1602380ed14e859e9b1994c98085af77fdb",-1.8754725575977397E-5,"2022-10-12 17:06:18"
"0x34dd7effa5ec60fe63731de02e42668a337d4e61",-1.898098742350404E-5,"2022-10-12 17:17:03"
"0xff2e778a5fa6b6cb0ac63577aa4ebbc4248eb897",-2.0258132876391745E-5,"2022-10-12 17:43:45"
"0x97a161ebfa5778e802209584b370e315ae566768",1.841229023099975E-5,"2022-10-12 17:50:31"
"0xacb20a854e11727abc738d5170d6c8f3b618fa1f",-2.1605179796900462E-5,"2022-10-12 17:53:37"
"0x21f741370ab54250d9cc174c9e829a27e8abcbb0",-6.354196031172122E-5,"2022-10-12 16:39:31"
"0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e",-3.7509451151954793E-5,"2022-10-12 17:00:18"
"0x493a7a9a7927b75e5313da0181a46d78d3c1a537",-4.0109203584102327E-5,"2022-10-12 17:07:33"
"0x3ff338f321a774221992b89c6fd7ace47246a60f",4.761820772304039E-5,"2022-10-12 16:08:40"
"0x9cc20896d1c4e1937ec8eeb3a3517d8a66b4711b",-6.545044547917267E-5,"2022-10-12 17:05:33"
"0xaa3bfb634b65f2d19562f1ccd0cf67c4b9f646ca",-5.68686317039284E-4,"2022-10-12 17:17:33"
"0x97a161ebfa5778e802209584b370e315ae566768",-4.419199655425386E-5,"2022-10-12 17:49:46"
"0x71ba0a0bb6d3c80a4610aac49e11b80e638d7baf",7.489708994133339E-5,"2022-10-12 16:54:17"
"0xaa638a5426ad0904cc52e161b4a4832168eb9d40",-3.6826937011124625E-5,"2022-10-12 17:37:43"
"0x0180927b59fc9435723e974da015bc722456139d",8.158574265069607E-5,"2022-10-12 16:16:51"
"0x3e8cdc35dfb0d8fd4a25f1f921c135dd4ca3a65f",1.1119727272581653E-4,"2022-10-12 16:48:31"
"0x3c99f7d5862e45665cb1cdaa887f59af873855ef",1.2383146591087387E-4,"2022-10-12 17:39:29"
"0x991b9e037930b72125b0eae8ed758f298f8babd1",2.229002553579345E-4,"2022-10-12 17:37:28"
"0xaa3bfb634b65f2d19562f1ccd0cf67c4b9f646ca",0.003544351162380695,"2022-10-12 17:31:26"
"0xe68462789c6e900d979b52c14ca44daa0ba36370",-0.00104647148878517,"2022-10-12 17:10:03"
"0x848e9bbe0e8385cfc92966ee14ba27309c573617",3.42764162687637E-4,"2022-10-12 17:38:13"
"0xa54f21bef10dd027e739f9e66dd69459047c7ae9",-2.6252353933398987E-4,"2022-10-12 16:35:15"
"0xada6c4ffacbb1643254b3c2ba2b0249bc6861ed2",-4.766777531893267E-4,"2022-10-12 17:18:03"
"0x843fdd402952da6e170497e40bcadccf704e1320",-3.035334736493752E-4,"2022-10-12 17:18:49"
"0xe3e86a66aabd4e9cab79424970179dce671f25e5",-6.766634790841004E-4,"2022-10-12 17:22:06"
"0x0d2d12e23f728fb2e036ea737c3509899a718875",0.0037589973467319774,"2022-10-12 16:18:21"
"0x3699d9bf7f8f6e51d2a5a12504f9ee23867b7921",0.0014146069678487607,"2022-10-12 16:24:37"
