DateHuman,price,dateUnix
2022-10-12 16:04:27,1300.56303839,1665583467
2022-10-12 16:04:28,1300.56303839,1665583468
2022-10-12 16:04:29,1300.56303839,1665583469
2022-10-12 16:04:30,1300.56303839,1665583470
2022-10-12 16:04:31,1300.56303839,1665583471
2022-10-12 16:04:32,1300.56303839,1665583472
2022-10-12 16:04:33,1300.56303839,1665583473
2022-10-12 16:04:34,1300.56303839,1665583474
2022-10-12 16:04:35,1300.56303839,1665583475
2022-10-12 16:04:36,1300.56303839,1665583476
2022-10-12 16:04:37,1300.56303839,1665583477
2022-10-12 16:04:38,1300.56303839,1665583478
2022-10-12 16:04:39,1300.56303839,1665583479
2022-10-12 16:04:40,1300.56303839,1665583480
2022-10-12 16:04:41,1300.56303839,1665583481
2022-10-12 16:04:42,1300.56303839,1665583482
2022-10-12 16:04:43,1300.56303839,1665583483
2022-10-12 16:04:44,1300.56303839,1665583484
2022-10-12 16:04:45,1300.56303839,1665583485
2022-10-12 16:04:46,1300.56303839,1665583486
2022-10-12 16:04:47,1300.56303839,1665583487
2022-10-12 16:04:48,1300.56303839,1665583488
2022-10-12 16:04:49,1300.56303839,1665583489
2022-10-12 16:04:50,1300.56303839,1665583490
2022-10-12 16:04:51,1300.56303839,1665583491
2022-10-12 16:04:52,1300.56303839,1665583492
2022-10-12 16:04:53,1300.56303839,1665583493
2022-10-12 16:04:54,1300.56303839,1665583494
2022-10-12 16:04:55,1300.56303839,1665583495
2022-10-12 16:04:56,1300.56303839,1665583496
2022-10-12 16:04:57,1300.56303839,1665583497
2022-10-12 16:04:58,1300.56303839,1665583498
2022-10-12 16:04:59,1300.56303839,1665583499
2022-10-12 16:05:00,1300.56303839,1665583500
2022-10-12 16:05:01,1300.56303839,1665583501
2022-10-12 16:05:02,1300.56303839,1665583502
2022-10-12 16:05:03,1300.56303839,1665583503
2022-10-12 16:05:04,1300.56303839,1665583504
2022-10-12 16:05:05,1300.56303839,1665583505
2022-10-12 16:05:06,1300.56303839,1665583506
2022-10-12 16:05:07,1300.56303839,1665583507
2022-10-12 16:05:08,1300.56303839,1665583508
2022-10-12 16:05:09,1300.56303839,1665583509
2022-10-12 16:05:10,1300.56303839,1665583510
2022-10-12 16:05:11,1300.56303839,1665583511
2022-10-12 16:05:12,1300.56303839,1665583512
2022-10-12 16:05:13,1300.56303839,1665583513
2022-10-12 16:05:14,1300.56303839,1665583514
2022-10-12 16:05:15,1300.56303839,1665583515
2022-10-12 16:05:16,1300.56303839,1665583516
2022-10-12 16:05:17,1300.56303839,1665583517
2022-10-12 16:05:18,1300.56303839,1665583518
2022-10-12 16:05:19,1300.56303839,1665583519
2022-10-12 16:05:20,1300.56303839,1665583520
2022-10-12 16:05:21,1300.56303839,1665583521
2022-10-12 16:05:22,1300.56303839,1665583522
2022-10-12 16:05:23,1300.56303839,1665583523
2022-10-12 16:05:24,1300.56303839,1665583524
2022-10-12 16:05:25,1300.56303839,1665583525
2022-10-12 16:05:26,1300.56303839,1665583526
2022-10-12 16:05:27,1300.56303839,1665583527
2022-10-12 16:05:28,1300.56303839,1665583528
2022-10-12 16:05:29,1300.56303839,1665583529
2022-10-12 16:05:30,1300.56303839,1665583530
2022-10-12 16:05:31,1300.56303839,1665583531
2022-10-12 16:05:32,1300.56303839,1665583532
2022-10-12 16:05:33,1300.56303839,1665583533
2022-10-12 16:05:34,1300.56303839,1665583534
2022-10-12 16:05:35,1300.56303839,1665583535
2022-10-12 16:05:36,1300.56303839,1665583536
2022-10-12 16:05:37,1300.56303839,1665583537
2022-10-12 16:05:38,1300.56303839,1665583538
2022-10-12 16:05:39,1300.56303839,1665583539
2022-10-12 16:05:40,1300.56303839,1665583540
2022-10-12 16:05:41,1300.56303839,1665583541
2022-10-12 16:05:42,1300.56303839,1665583542
2022-10-12 16:05:43,1300.56303839,1665583543
2022-10-12 16:05:44,1300.56303839,1665583544
2022-10-12 16:05:45,1300.56303839,1665583545
2022-10-12 16:05:46,1300.56303839,1665583546
2022-10-12 16:05:47,1300.56303839,1665583547
2022-10-12 16:05:48,1300.56303839,1665583548
2022-10-12 16:05:49,1300.56303839,1665583549
2022-10-12 16:05:50,1300.56303839,1665583550
2022-10-12 16:05:51,1300.56303839,1665583551
2022-10-12 16:05:52,1300.56303839,1665583552
2022-10-12 16:05:53,1300.56303839,1665583553
2022-10-12 16:05:54,1300.56303839,1665583554
2022-10-12 16:05:55,1300.56303839,1665583555
2022-10-12 16:05:56,1300.56303839,1665583556
2022-10-12 16:05:57,1300.56303839,1665583557
2022-10-12 16:05:58,1300.56303839,1665583558
2022-10-12 16:05:59,1300.56303839,1665583559
2022-10-12 16:06:00,1300.56303839,1665583560
2022-10-12 16:06:01,1300.56303839,1665583561
2022-10-12 16:06:02,1300.56303839,1665583562
2022-10-12 16:06:03,1300.56303839,1665583563
2022-10-12 16:06:04,1300.56303839,1665583564
2022-10-12 16:06:05,1300.56303839,1665583565
2022-10-12 16:06:06,1300.56303839,1665583566
2022-10-12 16:06:07,1300.56303839,1665583567
2022-10-12 16:06:08,1300.56303839,1665583568
2022-10-12 16:06:09,1300.56303839,1665583569
2022-10-12 16:06:10,1300.56303839,1665583570
2022-10-12 16:06:11,1300.56303839,1665583571
2022-10-12 16:06:12,1300.56303839,1665583572
2022-10-12 16:06:13,1300.56303839,1665583573
2022-10-12 16:06:14,1300.56303839,1665583574
2022-10-12 16:06:15,1300.56303839,1665583575
2022-10-12 16:06:16,1300.56303839,1665583576
2022-10-12 16:06:17,1300.56303839,1665583577
2022-10-12 16:06:18,1300.56303839,1665583578
2022-10-12 16:06:19,1300.56303839,1665583579
2022-10-12 16:06:20,1300.56303839,1665583580
2022-10-12 16:06:21,1300.56303839,1665583581
2022-10-12 16:06:22,1300.56303839,1665583582
2022-10-12 16:06:23,1300.56303839,1665583583
2022-10-12 16:06:24,1300.56303839,1665583584
2022-10-12 16:06:25,1300.56303839,1665583585
2022-10-12 16:06:26,1300.56303839,1665583586
2022-10-12 16:06:27,1300.56303839,1665583587
2022-10-12 16:06:28,1300.56303839,1665583588
2022-10-12 16:06:29,1300.56303839,1665583589
2022-10-12 16:06:30,1300.56303839,1665583590
2022-10-12 16:06:31,1300.56303839,1665583591
2022-10-12 16:06:32,1300.56303839,1665583592
2022-10-12 16:06:33,1300.56303839,1665583593
2022-10-12 16:06:34,1300.56303839,1665583594
2022-10-12 16:06:35,1300.56303839,1665583595
2022-10-12 16:06:36,1300.56303839,1665583596
2022-10-12 16:06:37,1300.56303839,1665583597
2022-10-12 16:06:38,1300.56303839,1665583598
2022-10-12 16:06:39,1300.56303839,1665583599
2022-10-12 16:06:40,1300.56303839,1665583600
2022-10-12 16:06:41,1300.56303839,1665583601
2022-10-12 16:06:42,1300.56303839,1665583602
2022-10-12 16:06:43,1300.56303839,1665583603
2022-10-12 16:06:44,1300.56303839,1665583604
2022-10-12 16:06:45,1300.56303839,1665583605
2022-10-12 16:06:46,1300.56303839,1665583606
2022-10-12 16:06:47,1300.56303839,1665583607
2022-10-12 16:06:48,1300.56303839,1665583608
2022-10-12 16:06:49,1300.56303839,1665583609
2022-10-12 16:06:50,1300.56303839,1665583610
2022-10-12 16:06:51,1300.56303839,1665583611
2022-10-12 16:06:52,1300.56303839,1665583612
2022-10-12 16:06:53,1300.56303839,1665583613
2022-10-12 16:06:54,1300.56303839,1665583614
2022-10-12 16:06:55,1300.56303839,1665583615
2022-10-12 16:06:56,1300.56303839,1665583616
2022-10-12 16:06:57,1300.56303839,1665583617
2022-10-12 16:06:58,1300.56303839,1665583618
2022-10-12 16:06:59,1300.56303839,1665583619
2022-10-12 16:07:00,1300.56303839,1665583620
2022-10-12 16:07:01,1300.56303839,1665583621
2022-10-12 16:07:02,1300.56303839,1665583622
2022-10-12 16:07:03,1300.56303839,1665583623
2022-10-12 16:07:04,1300.56303839,1665583624
2022-10-12 16:07:05,1300.56303839,1665583625
2022-10-12 16:07:06,1300.56303839,1665583626
2022-10-12 16:07:07,1300.56303839,1665583627
2022-10-12 16:07:08,1298.58,1665583628
2022-10-12 16:07:09,1298.58,1665583629
2022-10-12 16:07:10,1298.58,1665583630
2022-10-12 16:07:11,1298.58,1665583631
2022-10-12 16:07:12,1298.58,1665583632
2022-10-12 16:07:13,1298.58,1665583633
2022-10-12 16:07:14,1298.58,1665583634
2022-10-12 16:07:15,1298.58,1665583635
2022-10-12 16:07:16,1298.58,1665583636
2022-10-12 16:07:17,1298.58,1665583637
2022-10-12 16:07:18,1298.58,1665583638
2022-10-12 16:07:19,1298.58,1665583639
2022-10-12 16:07:20,1298.58,1665583640
2022-10-12 16:07:21,1298.58,1665583641
2022-10-12 16:07:22,1298.58,1665583642
2022-10-12 16:07:23,1298.58,1665583643
2022-10-12 16:07:24,1298.58,1665583644
2022-10-12 16:07:25,1298.58,1665583645
2022-10-12 16:07:26,1298.58,1665583646
2022-10-12 16:07:27,1298.58,1665583647
2022-10-12 16:07:28,1298.58,1665583648
2022-10-12 16:07:29,1298.58,1665583649
2022-10-12 16:07:30,1298.58,1665583650
2022-10-12 16:07:31,1298.58,1665583651
2022-10-12 16:07:32,1298.58,1665583652
2022-10-12 16:07:33,1298.58,1665583653
2022-10-12 16:07:34,1298.58,1665583654
2022-10-12 16:07:35,1298.58,1665583655
2022-10-12 16:07:36,1298.58,1665583656
2022-10-12 16:07:37,1298.58,1665583657
2022-10-12 16:07:38,1298.58,1665583658
2022-10-12 16:07:39,1298.58,1665583659
2022-10-12 16:07:40,1298.58,1665583660
2022-10-12 16:07:41,1298.58,1665583661
2022-10-12 16:07:42,1298.58,1665583662
2022-10-12 16:07:43,1298.58,1665583663
2022-10-12 16:07:44,1298.58,1665583664
2022-10-12 16:07:45,1298.58,1665583665
2022-10-12 16:07:46,1298.58,1665583666
2022-10-12 16:07:47,1298.58,1665583667
2022-10-12 16:07:48,1298.58,1665583668
2022-10-12 16:07:49,1298.58,1665583669
2022-10-12 16:07:50,1298.58,1665583670
2022-10-12 16:07:51,1298.58,1665583671
2022-10-12 16:07:52,1298.58,1665583672
2022-10-12 16:07:53,1298.58,1665583673
2022-10-12 16:07:54,1298.58,1665583674
2022-10-12 16:07:55,1298.58,1665583675
2022-10-12 16:07:56,1298.58,1665583676
2022-10-12 16:07:57,1298.58,1665583677
2022-10-12 16:07:58,1298.58,1665583678
2022-10-12 16:07:59,1298.58,1665583679
2022-10-12 16:08:00,1298.58,1665583680
2022-10-12 16:08:01,1298.58,1665583681
2022-10-12 16:08:02,1298.58,1665583682
2022-10-12 16:08:03,1298.58,1665583683
2022-10-12 16:08:04,1298.58,1665583684
2022-10-12 16:08:05,1298.58,1665583685
2022-10-12 16:08:06,1298.58,1665583686
2022-10-12 16:08:07,1298.58,1665583687
2022-10-12 16:08:08,1298.58,1665583688
2022-10-12 16:08:09,1298.58,1665583689
2022-10-12 16:08:10,1298.58,1665583690
2022-10-12 16:08:11,1298.58,1665583691
2022-10-12 16:08:12,1298.58,1665583692
2022-10-12 16:08:13,1298.58,1665583693
2022-10-12 16:08:14,1298.58,1665583694
2022-10-12 16:08:15,1298.58,1665583695
2022-10-12 16:08:16,1298.58,1665583696
2022-10-12 16:08:17,1298.58,1665583697
2022-10-12 16:08:18,1298.58,1665583698
2022-10-12 16:08:19,1298.58,1665583699
2022-10-12 16:08:20,1298.58,1665583700
2022-10-12 16:08:21,1298.58,1665583701
2022-10-12 16:08:22,1298.58,1665583702
2022-10-12 16:08:23,1298.58,1665583703
2022-10-12 16:08:24,1298.58,1665583704
2022-10-12 16:08:25,1298.58,1665583705
2022-10-12 16:08:26,1298.58,1665583706
2022-10-12 16:08:27,1298.58,1665583707
2022-10-12 16:08:28,1298.58,1665583708
2022-10-12 16:08:29,1298.58,1665583709
2022-10-12 16:08:30,1298.58,1665583710
2022-10-12 16:08:31,1298.58,1665583711
2022-10-12 16:08:32,1298.58,1665583712
2022-10-12 16:08:33,1298.58,1665583713
2022-10-12 16:08:34,1298.58,1665583714
2022-10-12 16:08:35,1298.58,1665583715
2022-10-12 16:08:36,1298.58,1665583716
2022-10-12 16:08:37,1298.58,1665583717
2022-10-12 16:08:38,1298.58,1665583718
2022-10-12 16:08:39,1298.58,1665583719
2022-10-12 16:08:40,1298.58,1665583720
2022-10-12 16:08:41,1298.58,1665583721
2022-10-12 16:08:42,1298.58,1665583722
2022-10-12 16:08:43,1298.58,1665583723
2022-10-12 16:08:44,1298.58,1665583724
2022-10-12 16:08:45,1298.58,1665583725
2022-10-12 16:08:46,1298.58,1665583726
2022-10-12 16:08:47,1298.58,1665583727
2022-10-12 16:08:48,1298.58,1665583728
2022-10-12 16:08:49,1298.58,1665583729
2022-10-12 16:08:50,1298.58,1665583730
2022-10-12 16:08:51,1298.58,1665583731
2022-10-12 16:08:52,1298.58,1665583732
2022-10-12 16:08:53,1298.58,1665583733
2022-10-12 16:08:54,1298.58,1665583734
2022-10-12 16:08:55,1298.58,1665583735
2022-10-12 16:08:56,1298.58,1665583736
2022-10-12 16:08:57,1298.58,1665583737
2022-10-12 16:08:58,1298.58,1665583738
2022-10-12 16:08:59,1298.58,1665583739
2022-10-12 16:09:00,1298.58,1665583740
2022-10-12 16:09:01,1298.58,1665583741
2022-10-12 16:09:02,1298.58,1665583742
2022-10-12 16:09:03,1298.58,1665583743
2022-10-12 16:09:04,1298.58,1665583744
2022-10-12 16:09:05,1298.58,1665583745
2022-10-12 16:09:06,1298.58,1665583746
2022-10-12 16:09:07,1298.58,1665583747
2022-10-12 16:09:08,1298.58,1665583748
2022-10-12 16:09:09,1298.58,1665583749
2022-10-12 16:09:10,1298.58,1665583750
2022-10-12 16:09:11,1298.58,1665583751
2022-10-12 16:09:12,1298.58,1665583752
2022-10-12 16:09:13,1298.58,1665583753
2022-10-12 16:09:14,1298.58,1665583754
2022-10-12 16:09:15,1298.58,1665583755
2022-10-12 16:09:16,1298.58,1665583756
2022-10-12 16:09:17,1298.58,1665583757
2022-10-12 16:09:18,1298.58,1665583758
2022-10-12 16:09:19,1298.58,1665583759
2022-10-12 16:09:20,1298.58,1665583760
2022-10-12 16:09:21,1298.58,1665583761
2022-10-12 16:09:22,1298.58,1665583762
2022-10-12 16:09:23,1298.58,1665583763
2022-10-12 16:09:24,1298.58,1665583764
2022-10-12 16:09:25,1298.58,1665583765
2022-10-12 16:09:26,1298.58,1665583766
2022-10-12 16:09:27,1298.58,1665583767
2022-10-12 16:09:28,1298.58,1665583768
2022-10-12 16:09:29,1298.58,1665583769
2022-10-12 16:09:30,1298.58,1665583770
2022-10-12 16:09:31,1298.58,1665583771
2022-10-12 16:09:32,1298.58,1665583772
2022-10-12 16:09:33,1298.58,1665583773
2022-10-12 16:09:34,1298.58,1665583774
2022-10-12 16:09:35,1298.58,1665583775
2022-10-12 16:09:36,1298.58,1665583776
2022-10-12 16:09:37,1298.58,1665583777
2022-10-12 16:09:38,1298.58,1665583778
2022-10-12 16:09:39,1298.58,1665583779
2022-10-12 16:09:40,1298.58,1665583780
2022-10-12 16:09:41,1298.58,1665583781
2022-10-12 16:09:42,1298.58,1665583782
2022-10-12 16:09:43,1298.58,1665583783
2022-10-12 16:09:44,1298.58,1665583784
2022-10-12 16:09:45,1298.58,1665583785
2022-10-12 16:09:46,1298.58,1665583786
2022-10-12 16:09:47,1298.58,1665583787
2022-10-12 16:09:48,1298.58,1665583788
2022-10-12 16:09:49,1298.58,1665583789
2022-10-12 16:09:50,1298.58,1665583790
2022-10-12 16:09:51,1298.58,1665583791
2022-10-12 16:09:52,1298.58,1665583792
2022-10-12 16:09:53,1298.58,1665583793
2022-10-12 16:09:54,1298.58,1665583794
2022-10-12 16:09:55,1298.58,1665583795
2022-10-12 16:09:56,1298.58,1665583796
2022-10-12 16:09:57,1298.58,1665583797
2022-10-12 16:09:58,1298.58,1665583798
2022-10-12 16:09:59,1298.58,1665583799
2022-10-12 16:10:00,1298.58,1665583800
2022-10-12 16:10:01,1298.58,1665583801
2022-10-12 16:10:02,1298.58,1665583802
2022-10-12 16:10:03,1298.58,1665583803
2022-10-12 16:10:04,1298.58,1665583804
2022-10-12 16:10:05,1298.58,1665583805
2022-10-12 16:10:06,1298.58,1665583806
2022-10-12 16:10:07,1298.58,1665583807
2022-10-12 16:10:08,1298.58,1665583808
2022-10-12 16:10:09,1298.58,1665583809
2022-10-12 16:10:10,1298.58,1665583810
2022-10-12 16:10:11,1298.58,1665583811
2022-10-12 16:10:12,1298.58,1665583812
2022-10-12 16:10:13,1298.58,1665583813
2022-10-12 16:10:14,1298.58,1665583814
2022-10-12 16:10:15,1298.58,1665583815
2022-10-12 16:10:16,1298.58,1665583816
2022-10-12 16:10:17,1298.58,1665583817
2022-10-12 16:10:18,1298.58,1665583818
2022-10-12 16:10:19,1298.58,1665583819
2022-10-12 16:10:20,1298.58,1665583820
2022-10-12 16:10:21,1298.58,1665583821
2022-10-12 16:10:22,1298.58,1665583822
2022-10-12 16:10:23,1298.58,1665583823
2022-10-12 16:10:24,1298.58,1665583824
2022-10-12 16:10:25,1298.58,1665583825
2022-10-12 16:10:26,1298.58,1665583826
2022-10-12 16:10:27,1298.58,1665583827
2022-10-12 16:10:28,1298.58,1665583828
2022-10-12 16:10:29,1298.58,1665583829
2022-10-12 16:10:30,1298.58,1665583830
2022-10-12 16:10:31,1298.58,1665583831
2022-10-12 16:10:32,1298.58,1665583832
2022-10-12 16:10:33,1298.58,1665583833
2022-10-12 16:10:34,1298.58,1665583834
2022-10-12 16:10:35,1298.58,1665583835
2022-10-12 16:10:36,1298.58,1665583836
2022-10-12 16:10:37,1298.58,1665583837
2022-10-12 16:10:38,1298.58,1665583838
2022-10-12 16:10:39,1298.58,1665583839
2022-10-12 16:10:40,1298.58,1665583840
2022-10-12 16:10:41,1298.58,1665583841
2022-10-12 16:10:42,1298.58,1665583842
2022-10-12 16:10:43,1298.58,1665583843
2022-10-12 16:10:44,1298.58,1665583844
2022-10-12 16:10:45,1298.58,1665583845
2022-10-12 16:10:46,1298.58,1665583846
2022-10-12 16:10:47,1298.58,1665583847
2022-10-12 16:10:48,1298.58,1665583848
2022-10-12 16:10:49,1298.58,1665583849
2022-10-12 16:10:50,1298.58,1665583850
2022-10-12 16:10:51,1298.58,1665583851
2022-10-12 16:10:52,1298.58,1665583852
2022-10-12 16:10:53,1298.58,1665583853
2022-10-12 16:10:54,1298.58,1665583854
2022-10-12 16:10:55,1298.58,1665583855
2022-10-12 16:10:56,1298.58,1665583856
2022-10-12 16:10:57,1298.58,1665583857
2022-10-12 16:10:58,1298.58,1665583858
2022-10-12 16:10:59,1298.58,1665583859
2022-10-12 16:11:00,1298.58,1665583860
2022-10-12 16:11:01,1298.58,1665583861
2022-10-12 16:11:02,1298.58,1665583862
2022-10-12 16:11:03,1298.58,1665583863
2022-10-12 16:11:04,1298.58,1665583864
2022-10-12 16:11:05,1298.58,1665583865
2022-10-12 16:11:06,1298.58,1665583866
2022-10-12 16:11:07,1298.58,1665583867
2022-10-12 16:11:08,1298.58,1665583868
2022-10-12 16:11:09,1298.58,1665583869
2022-10-12 16:11:10,1298.58,1665583870
2022-10-12 16:11:11,1298.58,1665583871
2022-10-12 16:11:12,1298.58,1665583872
2022-10-12 16:11:13,1298.58,1665583873
2022-10-12 16:11:14,1298.58,1665583874
2022-10-12 16:11:15,1298.58,1665583875
2022-10-12 16:11:16,1298.58,1665583876
2022-10-12 16:11:17,1298.58,1665583877
2022-10-12 16:11:18,1298.58,1665583878
2022-10-12 16:11:19,1298.58,1665583879
2022-10-12 16:11:20,1298.58,1665583880
2022-10-12 16:11:21,1298.58,1665583881
2022-10-12 16:11:22,1298.58,1665583882
2022-10-12 16:11:23,1298.58,1665583883
2022-10-12 16:11:24,1298.58,1665583884
2022-10-12 16:11:25,1298.58,1665583885
2022-10-12 16:11:26,1298.58,1665583886
2022-10-12 16:11:27,1298.58,1665583887
2022-10-12 16:11:28,1298.58,1665583888
2022-10-12 16:11:29,1298.58,1665583889
2022-10-12 16:11:30,1298.58,1665583890
2022-10-12 16:11:31,1298.58,1665583891
2022-10-12 16:11:32,1298.58,1665583892
2022-10-12 16:11:33,1298.58,1665583893
2022-10-12 16:11:34,1298.58,1665583894
2022-10-12 16:11:35,1298.58,1665583895
2022-10-12 16:11:36,1298.58,1665583896
2022-10-12 16:11:37,1298.58,1665583897
2022-10-12 16:11:38,1298.58,1665583898
2022-10-12 16:11:39,1298.58,1665583899
2022-10-12 16:11:40,1298.58,1665583900
2022-10-12 16:11:41,1298.58,1665583901
2022-10-12 16:11:42,1298.58,1665583902
2022-10-12 16:11:43,1298.58,1665583903
2022-10-12 16:11:44,1298.58,1665583904
2022-10-12 16:11:45,1298.58,1665583905
2022-10-12 16:11:46,1298.58,1665583906
2022-10-12 16:11:47,1298.58,1665583907
2022-10-12 16:11:48,1298.58,1665583908
2022-10-12 16:11:49,1298.58,1665583909
2022-10-12 16:11:50,1298.58,1665583910
2022-10-12 16:11:51,1298.58,1665583911
2022-10-12 16:11:52,1298.58,1665583912
2022-10-12 16:11:53,1298.58,1665583913
2022-10-12 16:11:54,1298.58,1665583914
2022-10-12 16:11:55,1298.58,1665583915
2022-10-12 16:11:56,1298.58,1665583916
2022-10-12 16:11:57,1296.44,1665583917
2022-10-12 16:11:58,1296.44,1665583918
2022-10-12 16:11:59,1296.44,1665583919
2022-10-12 16:12:00,1296.44,1665583920
2022-10-12 16:12:01,1296.44,1665583921
2022-10-12 16:12:02,1296.44,1665583922
2022-10-12 16:12:03,1296.44,1665583923
2022-10-12 16:12:04,1296.44,1665583924
2022-10-12 16:12:05,1296.44,1665583925
2022-10-12 16:12:06,1296.44,1665583926
2022-10-12 16:12:07,1296.44,1665583927
2022-10-12 16:12:08,1296.44,1665583928
2022-10-12 16:12:09,1296.44,1665583929
2022-10-12 16:12:10,1296.44,1665583930
2022-10-12 16:12:11,1296.44,1665583931
2022-10-12 16:12:12,1296.44,1665583932
2022-10-12 16:12:13,1296.44,1665583933
2022-10-12 16:12:14,1296.44,1665583934
2022-10-12 16:12:15,1296.44,1665583935
2022-10-12 16:12:16,1296.44,1665583936
2022-10-12 16:12:17,1296.44,1665583937
2022-10-12 16:12:18,1296.44,1665583938
2022-10-12 16:12:19,1296.44,1665583939
2022-10-12 16:12:20,1296.44,1665583940
2022-10-12 16:12:21,1296.44,1665583941
2022-10-12 16:12:22,1296.44,1665583942
2022-10-12 16:12:23,1296.44,1665583943
2022-10-12 16:12:24,1296.44,1665583944
2022-10-12 16:12:25,1296.44,1665583945
2022-10-12 16:12:26,1296.44,1665583946
2022-10-12 16:12:27,1296.44,1665583947
2022-10-12 16:12:28,1296.44,1665583948
2022-10-12 16:12:29,1296.44,1665583949
2022-10-12 16:12:30,1296.44,1665583950
2022-10-12 16:12:31,1296.44,1665583951
2022-10-12 16:12:32,1296.44,1665583952
2022-10-12 16:12:33,1296.44,1665583953
2022-10-12 16:12:34,1296.44,1665583954
2022-10-12 16:12:35,1296.44,1665583955
2022-10-12 16:12:36,1296.44,1665583956
2022-10-12 16:12:37,1296.44,1665583957
2022-10-12 16:12:38,1296.44,1665583958
2022-10-12 16:12:39,1296.44,1665583959
2022-10-12 16:12:40,1296.44,1665583960
2022-10-12 16:12:41,1296.44,1665583961
2022-10-12 16:12:42,1296.44,1665583962
2022-10-12 16:12:43,1296.44,1665583963
2022-10-12 16:12:44,1296.44,1665583964
2022-10-12 16:12:45,1296.44,1665583965
2022-10-12 16:12:46,1296.44,1665583966
2022-10-12 16:12:47,1296.44,1665583967
2022-10-12 16:12:48,1296.44,1665583968
2022-10-12 16:12:49,1296.44,1665583969
2022-10-12 16:12:50,1296.44,1665583970
2022-10-12 16:12:51,1296.44,1665583971
2022-10-12 16:12:52,1296.44,1665583972
2022-10-12 16:12:53,1296.44,1665583973
2022-10-12 16:12:54,1296.44,1665583974
2022-10-12 16:12:55,1296.44,1665583975
2022-10-12 16:12:56,1296.44,1665583976
2022-10-12 16:12:57,1296.44,1665583977
2022-10-12 16:12:58,1296.44,1665583978
2022-10-12 16:12:59,1296.44,1665583979
2022-10-12 16:13:00,1296.44,1665583980
2022-10-12 16:13:01,1296.44,1665583981
2022-10-12 16:13:02,1296.44,1665583982
2022-10-12 16:13:03,1296.44,1665583983
2022-10-12 16:13:04,1296.44,1665583984
2022-10-12 16:13:05,1296.44,1665583985
2022-10-12 16:13:06,1296.44,1665583986
2022-10-12 16:13:07,1296.44,1665583987
2022-10-12 16:13:08,1296.44,1665583988
2022-10-12 16:13:09,1296.44,1665583989
2022-10-12 16:13:10,1296.44,1665583990
2022-10-12 16:13:11,1296.44,1665583991
2022-10-12 16:13:12,1296.44,1665583992
2022-10-12 16:13:13,1296.44,1665583993
2022-10-12 16:13:14,1296.44,1665583994
2022-10-12 16:13:15,1296.44,1665583995
2022-10-12 16:13:16,1296.44,1665583996
2022-10-12 16:13:17,1296.44,1665583997
2022-10-12 16:13:18,1296.44,1665583998
2022-10-12 16:13:19,1296.44,1665583999
