timeStamp,from,input,unixtime
2022-10-12 16:08:08,0x3ff338f321a774221992b89c6fd7ace47246a60f,-0.0913902748669433,1665583688
2022-10-12 16:08:55,0x0d2d12e23f728fb2e036ea737c3509899a718875,-0.4092934194609363,1665583735
2022-10-12 16:12:27,0x3699d9bf7f8f6e51d2a5a12504f9ee23867b7921,-0.11951282671267383,1665583947
2022-10-12 16:15:47,0x0180927b59fc9435723e974da015bc722456139d,-0.07856576333680859,1665584147
2022-10-12 16:32:58,0xa54f21bef10dd027e739f9e66dd69459047c7ae9,0.1179660856479208,1665585178
2022-10-12 16:39:01,0x21f741370ab54250d9cc174c9e829a27e8abcbb0,0.13039072008239028,1665585541
2022-10-12 16:40:16,0xbc498fe238a15a2a6b709daf8937c067db4383f2,0.09689344696398706,1665585616
2022-10-12 16:47:16,0x3e8cdc35dfb0d8fd4a25f1f921c135dd4ca3a65f,-0.09266695496385989,1665586036
2022-10-12 16:50:31,0x5cb3cba7aa6e292005b508f8156341591e18a9b1,0.7866188808569995,1665586231
2022-10-12 16:50:46,0xb2dd985116db690461fa28e03ba2a08a60af90a1,0.07799468709458207,1665586246
2022-10-12 16:53:17,0x71ba0a0bb6d3c80a4610aac49e11b80e638d7baf,-0.07799468709458207,1665586397
2022-10-12 16:59:48,0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e,0.07787294897301772,1665586788
2022-10-12 17:04:48,0x9cc20896d1c4e1937ec8eeb3a3517d8a66b4711b,0.09058682282588103,1665587088
2022-10-12 17:06:03,0x9d4de1602380ed14e859e9b1994c98085af77fdb,0.07787294897301772,1665587163
2022-10-12 17:07:03,0x493a7a9a7927b75e5313da0181a46d78d3c1a537,0.08327008405035558,1665587223
2022-10-12 17:07:48,0xe68462789c6e900d979b52c14ca44daa0ba36370,0.4827138246280734,1665587268
2022-10-12 17:13:48,0x306c9b45050f1ff0a4470f9801ccbce97a2ac5a2,2.775669468345186,1665587628
2022-10-12 17:14:48,0x843fdd402952da6e170497e40bcadccf704e1320,0.078259246470716,1665587688
2022-10-12 17:15:33,0xada6c4ffacbb1643254b3c2ba2b0249bc6861ed2,0.1974459832004245,1665587733
2022-10-12 17:16:03,0xe3e86a66aabd4e9cab79424970179dce671f25e5,0.11559007229234301,1665587763
2022-10-12 17:16:48,0xaa3bfb634b65f2d19562f1ccd0cf67c4b9f646ca,0.785003069562172,1665587808
2022-10-12 17:16:48,0x34dd7effa5ec60fe63731de02e42668a337d4e61,0.07860124915879325,1665587808
2022-10-12 17:24:07,0x234e8c96facc6f6f84f8b14185ffaa11d77fefbf,-25.0,1665588247
2022-10-12 17:24:37,0xff6f84ce85166396d1402d14721ac350634a5d4b,-0.6255946590481541,1665588277
2022-10-12 17:29:40,0xaa3bfb634b65f2d19562f1ccd0cf67c4b9f646ca,-2.0997589025057195,1665588580
2022-10-12 17:35:58,0x848e9bbe0e8385cfc92966ee14ba27309c573617,-0.1593188458114866,1665588958
2022-10-12 17:35:58,0x991b9e037930b72125b0eae8ed758f298f8babd1,-0.15541121957837367,1665588958
2022-10-12 17:36:43,0xaa638a5426ad0904cc52e161b4a4832168eb9d40,0.03851397672215247,1665589003
2022-10-12 17:38:13,0x3c99f7d5862e45665cb1cdaa887f59af873855ef,-0.10223450369875066,1665589093
2022-10-12 17:40:44,0xf4810d4f5f23d8e3cf9a65d5a588dedefbc71407,0.07933879204763408,1665589244
2022-10-12 17:43:30,0xff2e778a5fa6b6cb0ac63577aa4ebbc4248eb897,0.08473074878873543,1665589410
2022-10-12 17:49:01,0x97a161ebfa5778e802209584b370e315ae566768,0.06163233232153588,1665589741
2022-10-12 17:50:16,0x97a161ebfa5778e802209584b370e315ae566768,-0.07704041540191985,1665589816
2022-10-12 17:53:21,0xacb20a854e11727abc738d5170d6c8f3b618fa1f,0.08474445694211183,1665590001
